SimTime,ETROC2_tb.ETROC2_inst.ETROC2_IO_v7_inst.FC_Int
624087361000,0
624099841000,1
624112321000,0
624124801000,1
624137281000,0
624149761000,1
624162241000,0
624174721000,1
624187201000,0
624199681000,1
624212161000,0
624224641000,1
624237121000,0
624249601000,1
624262081000,0
624274561000,1
624287041000,0
624299521000,1
624312001000,0
624324481000,1
624336961000,0
624349441000,1
624361921000,0
624374401000,1
624386881000,0
624399361000,1
624411841000,0
624424321000,1
624436801000,0
624449281000,1
624461761000,0
624474241000,1
624486721000,0
624499201000,1
624511681000,0
624524161000,1
624536641000,0
624549121000,1
624561601000,0
624574081000,1
624586561000,0
624599041000,1
624611521000,0
624624001000,1
624636481000,0
624648961000,1
624661441000,0
624673921000,1
624686401000,0
624698881000,1
624711361000,0
624723841000,1
624736321000,0
624748801000,1
624761281000,0
624773761000,1
624786241000,0
624798721000,1
624811201000,0
624823681000,1
624836161000,0
624848641000,1
624861121000,0
624873601000,1
624886081000,0
624898561000,1
624911041000,0
624923521000,1
624936001000,0
624948481000,1
624960961000,0
624973441000,1
624985921000,0
624998401000,1
625010881000,0
625023361000,1
625035841000,0
625048321000,1
625060801000,0
625073281000,1
625085761000,0
625098241000,1
625110721000,0
625123201000,1
625135681000,0
625148161000,1
625160641000,0
625173121000,1
625185601000,0
625198081000,1
625210561000,0
625223041000,1
625235521000,0
625248001000,1
625260481000,0
625272961000,1
625285441000,0
625297921000,1
625310401000,0
625322881000,1
625335361000,0
625347841000,1
625360321000,0
625372801000,1
625385281000,0
625397761000,1
625410241000,0
625422721000,1
625435201000,0
625447681000,1
625460161000,0
625472641000,1
625485121000,0
625497601000,1
625510081000,0
625522561000,1
625535041000,0
625547521000,1
625560001000,0
625572481000,1
625584961000,0
625597441000,1
625609921000,0
625622401000,1
625634881000,0
625647361000,1
625659841000,0
625672321000,1
625684801000,0
625697281000,1
625709761000,0
625722241000,1
625734721000,0
625747201000,1
625759681000,0
625772161000,1
625784641000,0
625797121000,1
625809601000,0
625822081000,1
625834561000,0
625847041000,1
625859521000,0
625872001000,1
625884481000,0
625896961000,1
625909441000,0
625921921000,1
625934401000,0
625946881000,1
625959361000,0
625971841000,1
625984321000,0
625996801000,1
626009281000,0
626021761000,1
626034241000,0
626046721000,1
626059201000,0
626071681000,1
626084161000,0
626096641000,1
626109121000,0
626121601000,1
626134081000,0
626146561000,1
626159041000,0
626171521000,1
626184001000,0
626196481000,1
626208961000,0
626221441000,1
626233921000,0
626246401000,1
626258881000,0
626271361000,1
626283841000,0
626296321000,1
626308801000,0
626321281000,1
626333761000,0
626346241000,1
626358721000,0
626371201000,1
626383681000,0
626396161000,1
626408641000,0
626421121000,1
626433601000,0
626446081000,1
626458561000,0
626471041000,1
626483521000,0
626496001000,1
626508481000,0
626520961000,1
626533441000,0
626545921000,1
626558401000,0
626570881000,1
626583361000,0
626595841000,1
626608321000,0
626620801000,1
626633281000,0
626645761000,1
626658241000,0
626670721000,1
626683201000,0
626695681000,1
626708161000,0
626720641000,1
626733121000,0
626745601000,1
626758081000,0
626770561000,1
626783041000,0
626795521000,1
626808001000,0
626820481000,1
626832961000,0
626845441000,1
626857921000,0
626870401000,1
626882881000,0
626895361000,1
626907841000,0
626920321000,1
626932801000,0
626945281000,1
626957761000,0
626970241000,1
626982721000,0
626995201000,1
627007681000,0
627020161000,1
627032641000,0
627045121000,1
627057601000,0
627070081000,1
627082561000,0
627095041000,1
627107521000,0
627120001000,1
627132481000,0
627144961000,1
627157441000,0
627169921000,1
627182401000,0
627194881000,1
627207361000,0
627219841000,1
627232321000,0
627244801000,1
627257281000,0
627269761000,1
627282241000,0
627294721000,1
627307201000,0
627319681000,1
627332161000,0
627344641000,1
627357121000,0
627369601000,1
627382081000,0
627394561000,1
627407041000,0
627419521000,1
627432001000,0
627444481000,1
627456961000,0
627469441000,1
627481921000,0
627494401000,1
627506881000,0
627519361000,1
627531841000,0
627544321000,1
627556801000,0
627569281000,1
627581761000,0
627594241000,1
627606721000,0
627619201000,1
627631681000,0
627644161000,1
627656641000,0
627669121000,1
627681601000,0
627694081000,1
627706561000,0
627719041000,1
627731521000,0
627744001000,1
627756481000,0
627768961000,1
627781441000,0
627793921000,1
627806401000,0
627818881000,1
627831361000,0
627843841000,1
627856321000,0
627868801000,1
627881281000,0
627893761000,1
627906241000,0
627918721000,1
627931201000,0
627943681000,1
627956161000,0
627968641000,1
627981121000,0
627993601000,1
628006081000,0
628018561000,1
628031041000,0
628043521000,1
628056001000,0
628068481000,1
628080961000,0
628093441000,1
628105921000,0
628118401000,1
628130881000,0
628143361000,1
628155841000,0
628168321000,1
628180801000,0
628193281000,1
628205761000,0
628218241000,1
628230721000,0
628243201000,1
628255681000,0
628268161000,1
628280641000,0
628293121000,1
628305601000,0
628318081000,1
628330561000,0
628343041000,1
628355521000,0
628368001000,1
628380481000,0
628392961000,1
628405441000,0
628417921000,1
628430401000,0
628442881000,1
628455361000,0
628467841000,1
628480321000,0
628492801000,1
628505281000,0
628517761000,1
628530241000,0
628542721000,1
628555201000,0
628567681000,1
628580161000,0
628592641000,1
628605121000,0
628617601000,1
628630081000,0
628642561000,1
628655041000,0
628667521000,1
628680001000,0
628692481000,1
628704961000,0
628717441000,1
628729921000,0
628742401000,1
628754881000,0
628767361000,1
628779841000,0
628792321000,1
628804801000,0
628817281000,1
628829761000,0
628842241000,1
628854721000,0
628867201000,1
628879681000,0
628892161000,1
628904641000,0
628917121000,1
628929601000,0
628942081000,1
628954561000,0
628967041000,1
628979521000,0
628992001000,1
629004481000,0
629016961000,1
629029441000,0
629041921000,1
629054401000,0
629066881000,1
629079361000,0
629091841000,1
629104321000,0
629116801000,1
629129281000,0
629141761000,1
629154241000,0
629166721000,1
629179201000,0
629191681000,1
629204161000,0
629216641000,1
629229121000,0
629241601000,1
629254081000,0
629266561000,1
629279041000,0
629291521000,1
629304001000,0
629316481000,1
629328961000,0
629341441000,1
629353921000,0
629366401000,1
629378881000,0
629391361000,1
629403841000,0
629416321000,1
629428801000,0
629441281000,1
629453761000,0
629466241000,1
629478721000,0
629491201000,1
629503681000,0
629516161000,1
629528641000,0
629541121000,1
629553601000,0
629566081000,1
629578561000,0
629591041000,1
629603521000,0
629616001000,1
629628481000,0
629640961000,1
629653441000,0
629665921000,1
629678401000,0
629690881000,1
629703361000,0
629715841000,1
629728321000,0
629740801000,1
629753281000,0
629765761000,1
629778241000,0
629790721000,1
629803201000,0
629815681000,1
629828161000,0
629840641000,1
629853121000,0
629865601000,1
629878081000,0
629890561000,1
629903041000,0
629915521000,1
629928001000,0
629940481000,1
629952961000,0
629965441000,1
629977921000,0
629990401000,1
630002881000,0
630015361000,1
630027841000,0
630040321000,1
630052801000,0
630065281000,1
630077761000,0
630090241000,1
630102721000,0
630115201000,1
630127681000,0
630140161000,1
630152641000,0
630165121000,1
630177601000,0
630190081000,1
630202561000,0
630215041000,1
630227521000,0
630240001000,1
630252481000,0
630264961000,1
630277441000,0
630289921000,1
630302401000,0
630314881000,1
630327361000,0
630339841000,1
630352321000,0
630364801000,1
630377281000,0
630389761000,1
630402241000,0
630414721000,1
630427201000,0
630439681000,1
630452161000,0
630464641000,1
630477121000,0
630489601000,1
630502081000,0
630514561000,1
630527041000,0
630539521000,1
630552001000,0
630564481000,1
630576961000,0
630589441000,1
630601921000,0
630614401000,1
630626881000,0
630639361000,1
630651841000,0
630664321000,1
630676801000,0
630689281000,1
630701761000,0
630714241000,1
630726721000,0
630739201000,1
630751681000,0
630764161000,1
630776641000,0
630789121000,1
630801601000,0
630814081000,1
630826561000,0
630839041000,1
630851521000,0
630864001000,1
630876481000,0
630888961000,1
630901441000,0
630913921000,1
630926401000,0
630938881000,1
630951361000,0
630963841000,1
630976321000,0
630988801000,1
631001281000,0
631013761000,1
631026241000,0
631038721000,1
631051201000,0
631063681000,1
631076161000,0
631088641000,1
631101121000,0
631113601000,1
631126081000,0
631138561000,1
631151041000,0
631163521000,1
631176001000,0
631188481000,1
631200961000,0
631213441000,1
631225921000,0
631238401000,1
631250881000,0
631263361000,1
631275841000,0
631288321000,1
631300801000,0
631313281000,1
631325761000,0
631338241000,1
631350721000,0
631363201000,1
631375681000,0
631388161000,1
631400641000,0
631413121000,1
631425601000,0
631438081000,1
631450561000,0
631463041000,1
631475521000,0
631488001000,1
631500481000,0
631512961000,1
631525441000,0
631537921000,1
631550401000,0
631562881000,1
631575361000,0
631587841000,1
631600321000,0
631612801000,1
631625281000,0
631637761000,1
631650241000,0
631662721000,1
631675201000,0
631687681000,1
631700161000,0
631712641000,1
631725121000,0
631737601000,1
631750081000,0
631762561000,1
631775041000,0
631787521000,1
631800001000,0
631812481000,1
631824961000,0
631837441000,1
631849921000,0
631862401000,1
631874881000,0
631887361000,1
631899841000,0
631912321000,1
631924801000,0
631937281000,1
631949761000,0
631962241000,1
631974721000,0
631987201000,1
631999681000,0
632012161000,1
632024641000,0
632037121000,1
632049601000,0
632062081000,1
632074561000,0
632087041000,1
632099521000,0
632112001000,1
632124481000,0
632136961000,1
632149441000,0
632161921000,1
632174401000,0
632186881000,1
632199361000,0
632211841000,1
632224321000,0
632236801000,1
632249281000,0
632261761000,1
632274241000,0
632286721000,1
632299201000,0
632311681000,1
632324161000,0
632336641000,1
632349121000,0
632361601000,1
632374081000,0
632386561000,1
632399041000,0
632411521000,1
632424001000,0
632436481000,1
632448961000,0
632461441000,1
632473921000,0
632486401000,1
632498881000,0
632511361000,1
632523841000,0
632536321000,1
632548801000,0
632561281000,1
632573761000,0
632586241000,1
632598721000,0
632611201000,1
632623681000,0
632636161000,1
632648641000,0
632661121000,1
632673601000,0
632686081000,1
632698561000,0
632711041000,1
632723521000,0
632736001000,1
632748481000,0
632760961000,1
632773441000,0
632785921000,1
632798401000,0
632810881000,1
632823361000,0
632835841000,1
632848321000,0
632860801000,1
632873281000,0
632885761000,1
632898241000,0
632910721000,1
632923201000,0
632935681000,1
632948161000,0
632960641000,1
632973121000,0
632985601000,1
632998081000,0
633010561000,1
633023041000,0
633035521000,1
633048001000,0
633060481000,1
633072961000,0
633085441000,1
633097921000,0
633110401000,1
633122881000,0
633135361000,1
633147841000,0
633160321000,1
633172801000,0
633185281000,1
633197761000,0
633210241000,1
633222721000,0
633235201000,1
633247681000,0
633260161000,1
633272641000,0
633285121000,1
633297601000,0
633310081000,1
633322561000,0
633335041000,1
633347521000,0
633360001000,1
633372481000,0
633384961000,1
633397441000,0
633409921000,1
633422401000,0
633434881000,1
633447361000,0
633459841000,1
633472321000,0
633484801000,1
633497281000,0
633509761000,1
633522241000,0
633534721000,1
633547201000,0
633559681000,1
633572161000,0
633584641000,1
633597121000,0
633609601000,1
633622081000,0
633634561000,1
633647041000,0
633659521000,1
633672001000,0
633684481000,1
633696961000,0
633709441000,1
633721921000,0
633734401000,1
633746881000,0
633759361000,1
633771841000,0
633784321000,1
633796801000,0
633809281000,1
633821761000,0
633834241000,1
633846721000,0
633859201000,1
633871681000,0
633884161000,1
633896641000,0
633909121000,1
633921601000,0
633934081000,1
633946561000,0
633959041000,1
633971521000,0
633984001000,1
633996481000,0
634008961000,1
634021441000,0
634033921000,1
634046401000,0
634058881000,1
634071361000,0
634083841000,1
634096321000,0
634108801000,1
634121281000,0
634133761000,1
634146241000,0
634158721000,1
634171201000,0
634183681000,1
634196161000,0
634208641000,1
634221121000,0
634233601000,1
634246081000,0
634258561000,1
634271041000,0
634283521000,1
634296001000,0
634308481000,1
634320961000,0
634333441000,1
634345921000,0
634358401000,1
634370881000,0
634383361000,1
634395841000,0
634408321000,1
634420801000,0
634433281000,1
634445761000,0
634458241000,1
634470721000,0
634483201000,1
634495681000,0
634508161000,1
634520641000,0
634533121000,1
634545601000,0
634558081000,1
634570561000,0
634583041000,1
634595521000,0
634608001000,1
634620481000,0
634632961000,1
634645441000,0
634657921000,1
634670401000,0
634682881000,1
634695361000,0
634707841000,1
634720321000,0
634732801000,1
634745281000,0
634757761000,1
634770241000,0
634782721000,1
634795201000,0
634807681000,1
634820161000,0
634832641000,1
634845121000,0
634857601000,1
634870081000,0
634882561000,1
634895041000,0
634907521000,1
634920001000,0
634932481000,1
634944961000,0
634957441000,1
634969921000,0
634982401000,1
634994881000,0
635007361000,1
635019841000,0
635032321000,1
635044801000,0
635057281000,1
635069761000,0
635082241000,1
635094721000,0
635107201000,1
635119681000,0
635132161000,1
635144641000,0
635157121000,1
635169601000,0
635182081000,1
635194561000,0
635207041000,1
635219521000,0
635232001000,1
635244481000,0
635256961000,1
635269441000,0
635281921000,1
635294401000,0
635306881000,1
635319361000,0
635331841000,1
635344321000,0
635356801000,1
635369281000,0
635381761000,1
635394241000,0
635406721000,1
635419201000,0
635431681000,1
635444161000,0
635456641000,1
635469121000,0
635481601000,1
635494081000,0
635506561000,1
635519041000,0
635531521000,1
635544001000,0
635556481000,1
635568961000,0
635581441000,1
635593921000,0
635606401000,1
635618881000,0
635631361000,1
635643841000,0
635656321000,1
635668801000,0
635681281000,1
635693761000,0
635706241000,1
635718721000,0
635731201000,1
635743681000,0
635756161000,1
635768641000,0
635781121000,1
635793601000,0
635806081000,1
635818561000,0
635831041000,1
635843521000,0
635856001000,1
635868481000,0
635880961000,1
635893441000,0
635905921000,1
635918401000,0
635930881000,1
635943361000,0
635955841000,1
635968321000,0
635980801000,1
635993281000,0
636005761000,1
636018241000,0
636030721000,1
636043201000,0
636055681000,1
636068161000,0
636080641000,1
636093121000,0
636105601000,1
636118081000,0
636130561000,1
636143041000,0
636155521000,1
636168001000,0
636180481000,1
636192961000,0
636205441000,1
636217921000,0
636230401000,1
636242881000,0
636255361000,1
636267841000,0
636280321000,1
636292801000,0
636305281000,1
636317761000,0
636330241000,1
636342721000,0
636355201000,1
636367681000,0
636380161000,1
636392641000,0
636405121000,1
636417601000,0
636430081000,1
636442561000,0
636455041000,1
636467521000,0
636480001000,1
636492481000,0
636504961000,1
636517441000,0
636529921000,1
636542401000,0
636554881000,1
636567361000,0
636579841000,1
636592321000,0
636604801000,1
636617281000,0
636629761000,1
636642241000,0
636654721000,1
636667201000,0
636679681000,1
636692161000,0
636704641000,1
636717121000,0
636729601000,1
636742081000,0
636754561000,1
636767041000,0
636779521000,1
636792001000,0
636804481000,1
636816961000,0
636829441000,1
636841921000,0
636854401000,1
636866881000,0
636879361000,1
636891841000,0
636904321000,1
636916801000,0
636929281000,1
636941761000,0
636954241000,1
636966721000,0
636979201000,1
636991681000,0
637004161000,1
637016641000,0
637029121000,1
637041601000,0
637054081000,1
637066561000,0
637079041000,1
637091521000,0
637104001000,1
637116481000,0
637128961000,1
637141441000,0
637153921000,1
637166401000,0
637178881000,1
637191361000,0
637203841000,1
637216321000,0
637228801000,1
637241281000,0
637253761000,1
637266241000,0
637278721000,1
637291201000,0
637303681000,1
637316161000,0
637328641000,1
637341121000,0
637353601000,1
637366081000,0
637378561000,1
637391041000,0
637403521000,1
637416001000,0
637428481000,1
637440961000,0
637453441000,1
637465921000,0
637478401000,1
637490881000,0
637503361000,1
637515841000,0
637528321000,1
637540801000,0
637553281000,1
637565761000,0
637578241000,1
637590721000,0
637603201000,1
637615681000,0
637628161000,1
637640641000,0
637653121000,1
637665601000,0
637678081000,1
637690561000,0
637703041000,1
637715521000,0
637728001000,1
637740481000,0
637752961000,1
637765441000,0
637777921000,1
637790401000,0
637802881000,1
637815361000,0
637827841000,1
637840321000,0
637852801000,1
637865281000,0
637877761000,1
637890241000,0
637902721000,1
637915201000,0
637927681000,1
637940161000,0
637952641000,1
637965121000,0
637977601000,1
637990081000,0
638002561000,1
638015041000,0
638027521000,1
638040001000,0
638052481000,1
638064961000,0
638077441000,1
638089921000,0
638102401000,1
638114881000,0
638127361000,1
638139841000,0
638152321000,1
638164801000,0
638177281000,1
638189761000,0
638202241000,1
638214721000,0
638227201000,1
638239681000,0
638252161000,1
638264641000,0
638277121000,1
638289601000,0
638302081000,1
638314561000,0
638327041000,1
638339521000,0
638352001000,1
638364481000,0
638376961000,1
638389441000,0
638401921000,1
638414401000,0
638426881000,1
638439361000,0
638451841000,1
638464321000,0
638476801000,1
638489281000,0
638501761000,1
638514241000,0
638526721000,1
638539201000,0
638551681000,1
638564161000,0
638576641000,1
638589121000,0
638601601000,1
638614081000,0
638626561000,1
638639041000,0
638651521000,1
638664001000,0
638676481000,1
638688961000,0
638701441000,1
638713921000,0
638726401000,1
638738881000,0
638751361000,1
638763841000,0
638776321000,1
638788801000,0
638801281000,1
638813761000,0
638826241000,1
638838721000,0
638851201000,1
638863681000,0
638876161000,1
638888641000,0
638901121000,1
638913601000,0
638926081000,1
638938561000,0
638951041000,1
638963521000,0
638976001000,1
638988481000,0
639000961000,1
639013441000,0
639025921000,1
639038401000,0
639050881000,1
639063361000,0
639075841000,1
639088321000,0
639100801000,1
639113281000,0
639125761000,1
639138241000,0
639150721000,1
639163201000,0
639175681000,1
639188161000,0
639200641000,1
639213121000,0
639225601000,1
639238081000,0
639250561000,1
639263041000,0
639275521000,1
639288001000,0
639300481000,1
639312961000,0
639325441000,1
639337921000,0
639350401000,1
639362881000,0
639375361000,1
639387841000,0
639400321000,1
639412801000,0
639425281000,1
639437761000,0
639450241000,1
639462721000,0
639475201000,1
639487681000,0
639500161000,1
639512641000,0
639525121000,1
639537601000,0
639550081000,1
639562561000,0
639575041000,1
639587521000,0
639600001000,1
639612481000,0
639624961000,1
639637441000,0
639649921000,1
639662401000,0
639674881000,1
639687361000,0
639699841000,1
639712321000,0
639724801000,1
639737281000,0
639749761000,1
639762241000,0
639774721000,1
639787201000,0
639799681000,1
639812161000,0
639824641000,1
639837121000,0
639849601000,1
639862081000,0
639874561000,1
639887041000,0
639899521000,1
639912001000,0
639924481000,1
639936961000,0
639949441000,1
639961921000,0
639974401000,1
639986881000,0
639999361000,1
640011841000,0
640024321000,1
640036801000,0
640049281000,1
640061761000,0
640074241000,1
640086721000,0
640099201000,1
640111681000,0
640124161000,1
640136641000,0
640149121000,1
640161601000,0
640174081000,1
640186561000,0
640199041000,1
640211521000,0
640224001000,1
640236481000,0
640248961000,1
640261441000,0
640273921000,1
640286401000,0
640298881000,1
640311361000,0
640323841000,1
640336321000,0
640348801000,1
640361281000,0
640373761000,1
640386241000,0
640398721000,1
640411201000,0
640423681000,1
640436161000,0
640448641000,1
640461121000,0
640473601000,1
640486081000,0
640498561000,1
640511041000,0
640523521000,1
640536001000,0
640548481000,1
640560961000,0
640573441000,1
640585921000,0
640598401000,1
640610881000,0
640623361000,1
640635841000,0
640648321000,1
640660801000,0
640673281000,1
640685761000,0
640698241000,1
640710721000,0
640723201000,1
640735681000,0
640748161000,1
640760641000,0
640773121000,1
640785601000,0
640798081000,1
640810561000,0
640823041000,1
640835521000,0
640848001000,1
640860481000,0
640872961000,1
640885441000,0
640897921000,1
640910401000,0
640922881000,1
640935361000,0
640947841000,1
640960321000,0
640972801000,1
640985281000,0
640997761000,1
641010241000,0
641022721000,1
641035201000,0
641047681000,1
641060161000,0
641072641000,1
641085121000,0
641097601000,1
641110081000,0
641122561000,1
641135041000,0
641147521000,1
641160001000,0
641172481000,1
641184961000,0
641197441000,1
641209921000,0
641222401000,1
641234881000,0
641247361000,1
641259841000,0
641272321000,1
641284801000,0
641297281000,1
641309761000,0
641322241000,1
641334721000,0
641347201000,1
641359681000,0
641372161000,1
641384641000,0
641397121000,1
641409601000,0
641422081000,1
641434561000,0
641447041000,1
641459521000,0
641472001000,1
641484481000,0
641496961000,1
641509441000,0
641521921000,1
641534401000,0
641546881000,1
641559361000,0
641571841000,1
641584321000,0
641596801000,1
641609281000,0
641621761000,1
641634241000,0
641646721000,1
641659201000,0
641671681000,1
641684161000,0
641696641000,1
641709121000,0
641721601000,1
641734081000,0
641746561000,1
641759041000,0
641771521000,1
641784001000,0
641796481000,1
641808961000,0
641821441000,1
641833921000,0
641846401000,1
641858881000,0
641871361000,1
641883841000,0
641896321000,1
641908801000,0
641921281000,1
641933761000,0
641946241000,1
641958721000,0
641971201000,1
641983681000,0
641996161000,1
642008641000,0
642021121000,1
642033601000,0
642046081000,1
642058561000,0
642071041000,1
642083521000,0
642096001000,1
642108481000,0
642120961000,1
642133441000,0
642145921000,1
642158401000,0
642170881000,1
642183361000,0
642195841000,1
642208321000,0
642220801000,1
642233281000,0
642245761000,1
642258241000,0
642270721000,1
642283201000,0
642295681000,1
642308161000,0
642320641000,1
642333121000,0
642345601000,1
642358081000,0
642370561000,1
642383041000,0
642395521000,1
642408001000,0
642420481000,1
642432961000,0
642445441000,1
642457921000,0
642470401000,1
642482881000,0
642495361000,1
642507841000,0
642520321000,1
642532801000,0
642545281000,1
642557761000,0
642570241000,1
642582721000,0
642595201000,1
642607681000,0
642620161000,1
642632641000,0
642645121000,1
642657601000,0
642670081000,1
642682561000,0
642695041000,1
642707521000,0
642720001000,1
642732481000,0
642744961000,1
642757441000,0
642769921000,1
642782401000,0
642794881000,1
642807361000,0
642819841000,1
642832321000,0
642844801000,1
642857281000,0
642869761000,1
642882241000,0
642894721000,1
642907201000,0
642919681000,1
642932161000,0
642944641000,1
642957121000,0
642969601000,1
642982081000,0
642994561000,1
643007041000,0
643019521000,1
643032001000,0
643044481000,1
643056961000,0
643069441000,1
643081921000,0
643094401000,1
643106881000,0
643119361000,1
643131841000,0
643144321000,1
643156801000,0
643169281000,1
643181761000,0
643194241000,1
643206721000,0
643219201000,1
643231681000,0
643244161000,1
643256641000,0
643269121000,1
643281601000,0
643294081000,1
643306561000,0
643319041000,1
643331521000,0
643344001000,1
643356481000,0
643368961000,1
643381441000,0
643393921000,1
643406401000,0
643418881000,1
643431361000,0
643443841000,1
643456321000,0
643468801000,1
643481281000,0
643493761000,1
643506241000,0
643518721000,1
643531201000,0
643543681000,1
643556161000,0
643568641000,1
643581121000,0
643593601000,1
643606081000,0
643618561000,1
643631041000,0
643643521000,1
643656001000,0
643668481000,1
643680961000,0
643693441000,1
643705921000,0
643718401000,1
643730881000,0
643743361000,1
643755841000,0
643768321000,1
643780801000,0
643793281000,1
643805761000,0
643818241000,1
643830721000,0
643843201000,1
643855681000,0
643868161000,1
643880641000,0
643893121000,1
643905601000,0
643918081000,1
643930561000,0
643943041000,1
643955521000,0
643968001000,1
643980481000,0
643992961000,1
644005441000,0
644017921000,1
644030401000,0
644042881000,1
644055361000,0
644067841000,1
644080321000,0
644092801000,1
644105281000,0
644117761000,1
644130241000,0
644142721000,1
644155201000,0
644167681000,1
644180161000,0
644192641000,1
644205121000,0
644217601000,1
644230081000,0
644242561000,1
644255041000,0
644267521000,1
644280001000,0
644292481000,1
644304961000,0
644317441000,1
644329921000,0
644342401000,1
644354881000,0
644367361000,1
644379841000,0
644392321000,1
644404801000,0
644417281000,1
644429761000,0
644442241000,1
644454721000,0
644467201000,1
644479681000,0
644492161000,1
644504641000,0
644517121000,1
644529601000,0
644542081000,1
644554561000,0
644567041000,1
644579521000,0
644592001000,1
644604481000,0
644616961000,1
644629441000,0
644641921000,1
644654401000,0
644666881000,1
644679361000,0
644691841000,1
644704321000,0
644716801000,1
644729281000,0
644741761000,1
644754241000,0
644766721000,1
644779201000,0
644791681000,1
644804161000,0
644816641000,1
644829121000,0
644841601000,1
644854081000,0
644866561000,1
644879041000,0
644891521000,1
644904001000,0
644916481000,1
644928961000,0
644941441000,1
644953921000,0
644966401000,1
644978881000,0
644991361000,1
645003841000,0
645016321000,1
645028801000,0
645041281000,1
645053761000,0
645066241000,1
645078721000,0
645091201000,1
645103681000,0
645116161000,1
645128641000,0
645141121000,1
645153601000,0
645166081000,1
645178561000,0
645191041000,1
645203521000,0
645216001000,1
645228481000,0
645240961000,1
645253441000,0
645265921000,1
645278401000,0
645290881000,1
645303361000,0
645315841000,1
645328321000,0
645340801000,1
645353281000,0
645365761000,1
645378241000,0
645390721000,1
645403201000,0
645415681000,1
645428161000,0
645440641000,1
645453121000,0
645465601000,1
645478081000,0
645490561000,1
645503041000,0
645515521000,1
645528001000,0
645540481000,1
645552961000,0
645565441000,1
645577921000,0
645590401000,1
645602881000,0
645615361000,1
645627841000,0
645640321000,1
645652801000,0
645665281000,1
645677761000,0
645690241000,1
645702721000,0
645715201000,1
645727681000,0
645740161000,1
645752641000,0
645765121000,1
645777601000,0
645790081000,1
645802561000,0
645815041000,1
645827521000,0
645840001000,1
645852481000,0
645864961000,1
645877441000,0
645889921000,1
645902401000,0
645914881000,1
645927361000,0
645939841000,1
645952321000,0
645964801000,1
645977281000,0
645989761000,1
646002241000,0
646014721000,1
646027201000,0
646039681000,1
646052161000,0
646064641000,1
646077121000,0
646089601000,1
646102081000,0
646114561000,1
646127041000,0
646139521000,1
646152001000,0
646164481000,1
646176961000,0
646189441000,1
646201921000,0
646214401000,1
646226881000,0
646239361000,1
646251841000,0
646264321000,1
646276801000,0
646289281000,1
646301761000,0
646314241000,1
646326721000,0
646339201000,1
646351681000,0
646364161000,1
646376641000,0
646389121000,1
646401601000,0
646414081000,1
646426561000,0
646439041000,1
646451521000,0
646464001000,1
646476481000,0
646488961000,1
646501441000,0
646513921000,1
646526401000,0
646538881000,1
646551361000,0
646563841000,1
646576321000,0
646588801000,1
646601281000,0
646613761000,1
646626241000,0
646638721000,1
646651201000,0
646663681000,1
646676161000,0
646688641000,1
646701121000,0
646713601000,1
646726081000,0
646738561000,1
646751041000,0
646763521000,1
646776001000,0
646788481000,1
646800961000,0
646813441000,1
646825921000,0
646838401000,1
646850881000,0
646863361000,1
646875841000,0
646888321000,1
646900801000,0
646913281000,1
646925761000,0
646938241000,1
646950721000,0
646963201000,1
646975681000,0
646988161000,1
647000641000,0
647013121000,1
647025601000,0
647038081000,1
647050561000,0
647063041000,1
647075521000,0
647088001000,1
647100481000,0
647112961000,1
647125441000,0
647137921000,1
647150401000,0
647162881000,1
647175361000,0
647187841000,1
647200321000,0
647212801000,1
647225281000,0
647237761000,1
647250241000,0
647262721000,1
647275201000,0
647287681000,1
647300161000,0
647312641000,1
647325121000,0
647337601000,1
647350081000,0
647362561000,1
647375041000,0
647387521000,1
647400001000,0
647412481000,1
647424961000,0
647437441000,1
647449921000,0
647462401000,1
647474881000,0
647487361000,1
647499841000,0
647512321000,1
647524801000,0
647537281000,1
647549761000,0
647562241000,1
647574721000,0
647587201000,1
647599681000,0
647612161000,1
647624641000,0
647637121000,1
647649601000,0
647662081000,1
647674561000,0
647687041000,1
647699521000,0
647712001000,1
647724481000,0
647736961000,1
647749441000,0
647761921000,1
647774401000,0
647786881000,1
647799361000,0
647811841000,1
647824321000,0
647836801000,1
647849281000,0
647861761000,1
647874241000,0
647886721000,1
647899201000,0
647911681000,1
647924161000,0
647936641000,1
647949121000,0
647961601000,1
647974081000,0
647986561000,1
647999041000,0
648011521000,1
648024001000,0
648036481000,1
648048961000,0
648061441000,1
648073921000,0
648086401000,1
648098881000,0
648111361000,1
648123841000,0
648136321000,1
648148801000,0
648161281000,1
648173761000,0
648186241000,1
648198721000,0
648211201000,1
648223681000,0
648236161000,1
648248641000,0
648261121000,1
648273601000,0
648286081000,1
648298561000,0
648311041000,1
648323521000,0
648336001000,1
648348481000,0
648360961000,1
648373441000,0
648385921000,1
648398401000,0
648410881000,1
648423361000,0
648435841000,1
648448321000,0
648460801000,1
648473281000,0
648485761000,1
648498241000,0
648510721000,1
648523201000,0
648535681000,1
648548161000,0
648560641000,1
648573121000,0
648585601000,1
648598081000,0
648610561000,1
648623041000,0
648635521000,1
648648001000,0
648660481000,1
648672961000,0
648685441000,1
648697921000,0
648710401000,1
648722881000,0
648735361000,1
648747841000,0
648760321000,1
648772801000,0
648785281000,1
648797761000,0
648810241000,1
648822721000,0
648835201000,1
648847681000,0
648860161000,1
648872641000,0
648885121000,1
648897601000,0
648910081000,1
648922561000,0
648935041000,1
648947521000,0
